Title,Company-Name,salary_package,Timings,skills,Min_Experience,Max_Experience,Locations
Software Developer,HR INTERNATIONAL,N/A,N/A,"management, problem solving, project management, communication",4.0,10.0,Remote
Associate,JUBILANT BIOSYS,N/A,N/A,"Management, Presentation, Communication",5.0,13.0,Remote
VICE PRESIDENT OF ENGINEERING,LEADWAY RESOURCE LLP,N/A,N/A,N/A,8.0,12.0,Remote
OPERATIONAL HEAD,MUSHEY VIBROMEK AUTOMOTIVE,N/A,N/A,"leadership, communication, customer service, negotiation",8.0,12.0,Remote
Software Developer,VERTIV GROUP CORP,N/A,N/A,"Management, Leadership, DevOps, Linux, Communication",7.0,11.0,Remote
Project Manager,SKILLMINE TECHNOLOGY CONSULTING,N/A,N/A,"Management, Leadership, Communication, Agile",7.0,11.0,Remote
Operation Engineer,DIGITAL MICROFINANCE BANK,N/A,N/A,"Data analysis, Leadership, management, Project management",10.0,14.0,Remote
Software Developer,WALKINGTREE TECHNOLOGIES,N/A,N/A,"MongoDB, Java, Kubernetes",6.0,10.0,Remote
Software Developer,INFOJINI INC,N/A,N/A,"Management, Leadership, Negotiation, Communication",7.0,11.0,Remote
Software Developer,OPTIMHIRE,N/A,N/A,"flask, oops, python",7.0,11.0,Remote
Automation Engineering,ARCADIS,N/A,N/A,N/A,10.0,14.0,Remote
Software Developer,CLOUD TV,N/A,N/A,"JavaScript, React, HTML, CSS",6.0,10.0,Remote
VB.NET DEVLOPER,SMARTNET SOFTWARE PVT LTD,N/A,N/A,"JavaScript, HTML, SQL",6.0,10.0,Remote
Software Developer,AMS,N/A,N/A,PowerPoint,8.0,12.0,Remote
FULL STACK ENGINEER,KOGNITIVE NETWORKS,N/A,N/A,"React, HTML, Kubernetes, JavaScript, MySQL",3.0,10.0,Remote
Project Manager,OPEN SYSTEMS INTERNATIONAL,N/A,N/A,"computer, SQL, Python",8.0,12.0,Remote
Software Developer,EY,N/A,N/A,"Management, Project Management, Communication",5.0,10.0,Remote
Director,INVESTMENT AND BANKING,N/A,N/A,"Relationship Management, Management, Leadership, Market Research, Negotiation, Communication",10.0,14.0,Remote
Automation Engineering,SUN LIFE,N/A,N/A,"Project Management, management, Management, Agile",5.0,10.0,Remote
Lead Operator,SUN LIFE,N/A,N/A,Automation,6.0,10.0,Remote
Manager,LAL10,N/A,N/A,"Relationship Management, Management, Market Research, Negotiation, Communication",8.0,12.0,Remote
Software Developer,CORTEVA AGRISCIENCE,N/A,N/A,Management,5.0,10.0,Remote
Software Developer,NOTUS,N/A,N/A,agile,7.0,11.0,Remote
Automation Engineering,SHARP SOFTWARE DEVELOPMENT INDIA,N/A,N/A,"Project Management, Management, Python, Java",7.0,11.0,Remote
Software Developer,FLYDOCS,N/A,N/A,"React, OOPs, cloud, DevOps, Kubernetes",6.0,10.0,Remote
Software Developer,STEALTH,N/A,N/A,"MongoDB, AWS, Python, Java, MySQL",6.0,10.0,Remote
Business Development,ROYAL STAFFING SERVICES LLP HIRING ...,N/A,N/A,N/A,7.0,10.0,Surat
Manager,FIS,N/A,N/A,"Analytical, Problem solving, Leadership",8.0,12.0,Remote
Lead Operator,VISA,N/A,N/A,"Python, Java, MySQL, Agile",10.0,14.0,Remote
Principal Engineer,HEXAGON INDIA,N/A,N/A,"Analytical, Automation, Agile, Python, Communication",5.0,10.0,Remote
Finance Manager,EIDB,N/A,N/A,"Management, Leadership, Analytical, Communication",8.0,12.0,Remote
Software Developer,EYELIT TECHNOLOGIES,N/A,N/A,"SQL, JavaScript, Agile, Python, Java, Kubernetes, Git, Docker, Cloud",10.0,14.0,Remote
Supply-Chain Engineer,KPMG INDIA,N/A,N/A,"Supply Chain, management, Data analysis, PowerPoint, Presentation, Project management",6.0,10.0,Remote
Software Developer,A CLIENT OF NEERINFO SOLUTIONS,N/A,N/A,"SAP, MongoDB, SQL, Cloud",8.0,12.0,Remote
Software Developer,"IT ORGANIZATION IN PUNE, HINJEWADI",N/A,N/A,"Machine learning, PostgreSQL, Javascript, AWS, TypeScript, Kubernetes, Docker",10.0,14.0,Remote
FULL STACK DEVELOPMENT,JENESIS TECHNOLOGIES & CONSULTING P...,N/A,N/A,"React, Angular, SQL, MongoDB, HTML, TypeScript, Git, JavaScript, CSS",7.0,11.0,Remote
Software Developer,NAV INDIA,N/A,N/A,"Project Management, Management, Communication, Cloud",5.0,10.0,Remote
Software Developer,EY,N/A,N/A,Cloud,6.0,10.0,Remote
Software Developer,AZALIO TECHNOLOGIES,N/A,N/A,"Management, Leadership, Communication",8.0,15.0,Remote
Lead Operator,SMARTWORK IT SERVICES LLC,N/A,N/A,"Management, management",8.0,12.0,Remote
Software Developer,GO4CAREER,N/A,N/A,"TypeScript, Angular, SQL, AJAX",4.0,10.0,Remote
Electrical Engineering,CRIMSON ENERGY EXPERTS PVT LTD,N/A,N/A,"Management, Machine Learning, Project Management, AI, Python, Communication",10.0,14.0,Remote
Piping Engineering,MAY I HELP YOU,N/A,N/A,"MS Office, Communication",10.0,14.0,Remote
Software Developer,LUCIDSPIRE,N/A,N/A,"React, Angular, Agile, AWS, DevOps",6.0,10.0,Remote
Software Developer,CISCO,N/A,N/A,"DevOps, AI, SAP, Github",7.0,11.0,Remote
SENIOR PLATFORM ENGINEER,AISEBERG,N/A,N/A,"Cloud, Python, Java, Kubernetes, Docker, TensorFlow",7.0,11.0,Remote
Technical Engineer,ENDEAVOUR TECHNOLOGIES,N/A,N/A,"React, Angular, PostgreSQL, MongoDB, AWS, TypeScript, Java, Git, JavaScript, CSS, MySQL",5.0,10.0,Remote
USER EXPERIENCE USER INTERFACE (UX UI) DESIGNER,ACCELON INC.,N/A,N/A,"React, HTML, TypeScript, Git, JavaScript",7.0,11.0,Remote
Software Developer,PATTERN,N/A,N/A,"Problem Solving, Communication",6.0,10.0,Remote
Sales Manager,"FUSION PLUS SOLUTIONS, INC.",N/A,N/A,communication,5.0,12.0,Remote
Software Developer,G&L CONSULTING,N/A,N/A,"Leadership, Analytical, Communication",10.0,15.0,Remote
Software Developer,KOGNITOAI SOLUTIONS LLP,N/A,N/A,"React, SQL",3.0,10.0,Remote
Manager,AXIS CAPITAL LTD.,N/A,N/A,Management,7.0,11.0,Remote
Software Developer,ALIGN TECHN,N/A,N/A,"Management, Leadership, Analytical, Agile",6.0,10.0,Remote
Software Developer,ACCENTURE IN INDIA,N/A,N/A,Management,8.0,12.0,Remote
Software Developer,AHVI INFOTECH,N/A,N/A,Angular,6.0,10.0,Remote
Software Developer,TELAMON HR SOLUTIONS,N/A,N/A,"SQL, communication, Agile",7.0,11.0,Remote
Project Manager,IB VOGT GMBH,N/A,N/A,"MS Office, Project Management, Management, Problem Solving",7.0,11.0,Remote
Software Developer,MICRON TECHNOLOGY,N/A,N/A,N/A,4.0,10.0,Remote
Technical Engineer,KLOUDGIN,N/A,N/A,"JavaScript, HTML, MongoDB, Java",8.0,12.0,Remote
Software Developer,FAKEEH TECHNOLOGIES,N/A,N/A,N/A,7.0,11.0,Remote
Software Developer,STELLAR GLOBAL SOLUTIONS,N/A,N/A,"Git, Docker, Typescript, AWS",7.0,11.0,Remote
Manager,EASY RECRUIITZ,N/A,N/A,"market research, negotiation",9.0,13.0,Remote
Instrumentation Engineer,KUSHI CIVIL STRUCTURAL CONSULTANCY ...,N/A,N/A,N/A,6.0,15.0,Remote
Software Developer,ENTOSS TECHNOLOGIES,N/A,N/A,N/A,8.0,12.0,Remote
Project Manager,ECR BUILDTECH PVT. LTD,N/A,N/A,"Management, Analytical, Leadership, Communication",10.0,15.0,Remote
Project Manager,ADOBE,N/A,N/A,"Management, HTML, Java",5.0,15.0,Remote
Software Developer,FRACTAL ANALYTICS,N/A,N/A,"SQL, Python",8.0,12.0,Remote
Manager,"ARKRAY,INC.",N/A,N/A,"Management, Analytical",7.0,11.0,Remote
Product Manager,H2 IT SOLUTIONS,N/A,N/A,"analytical, management, SAP, communication",7.0,11.0,Remote
Assistant,ALOIS SOLUTIONS,N/A,N/A,"leadership, AI, communication, machine learning",10.0,14.0,Remote
Product Manager,DIAMONDPICK,N/A,N/A,"Analytical, SAP, Communication",7.0,11.0,Remote
Lead Operator,UNIJOB SOLUTION & TRAINING PVT LTD,N/A,N/A,"Analytical, Communication, Agile",6.0,10.0,Remote
Software Developer,RISK RESOURCES LLC,N/A,N/A,"react, cloud",5.0,10.0,Remote
Software Developer,INTERNATIONAL FUND FOR AGRICULTURAL...,N/A,N/A,Management,8.0,12.0,Delhi
ENTERPRISE RISK MANAGEMENT,SAAKI ARGUS & AVERIL CONSULTING,N/A,N/A,Management,8.0,14.0,Remote
MULTIMEDIA PRODUCER,EVIDEN,N/A,N/A,Communication,7.0,11.0,Remote
Software Developer,VYANA CONSULTANCY SERVICES,N/A,N/A,"react, java, agile, javascript, sql",7.0,11.0,Remote
Manager,A.R.S. ARM OF INDIA HR CONSULTANTS ...,N/A,N/A,N/A,8.0,12.0,Remote
SENIOR GRAPHIC DESIGNER IN MUMBAI,EXQUISITE EMPLOYEE MANIFEST,N/A,N/A,"Leadership, Creativity, Presentation, Communication",6.0,10.0,Remote
Software Developer,DATAVERSE DEVELOPER,N/A,N/A,"Machine Learning, PostgreSQL, AWS, tensorflow, Python, Cloud",5.0,10.0,Remote
SENIOR DESIGN ENGINEER,OLOUS,N/A,N/A,"Project Management, Management",5.0,10.0,Remote
Lead Operator,ARBORVITAE,N/A,N/A,"Leadership, Python, OOPs, Communication",4.0,10.0,Remote
Software Developer,AMT MEDIA TECH,N/A,N/A,"React, Angular, GIT, AWS, Python, Java, JavaScript",6.0,10.0,Remote
Business Development,CALFUS,N/A,N/A,"Analytical, Communication",5.0,10.0,Remote
HEAD PARTNERSHIP  PAPG SOLUTIONS AND SERVICES,CLIENT OF AT,N/A,N/A,"analytical, CRM",10.0,17.0,Remote
Software Developer,MARKETOPPER SECURITIES PVT LTD,N/A,N/A,SQL,10.0,14.0,Remote
Software Developer,PW (PHYSICSWALLAH),N/A,N/A,"JavaScript, TypeScript",6.0,10.0,Remote
Principal Engineer,MULYA TECHNOLOGIES,N/A,N/A,N/A,10.0,14.0,Remote
Software Developer,SPARKCOGNITION,N/A,N/A,"Management, Analytical, Automation, SQL, GIT, Communication",8.0,12.0,Remote
Software Developer,DBS BANK,N/A,N/A,"Machine Learning, SQL, AI, Data Science, Python, TensorFlow",7.0,11.0,Remote
Human Resource,VALKYRIE PEOPLE CONSULTING,N/A,N/A,"Management, Leadership, Communication",10.0,14.0,Remote
Specialist,SWATI AIRPORT SUPPORT SERVICES PVT ...,N/A,N/A,"analytical, communication, negotiation",7.0,11.0,Remote
Product Engineer,"R1 RCM, INC.",N/A,N/A,"Leadership, Communication, Agile",6.0,10.0,Remote
SR CONTRACTS ENGINEER ( 81063894 ),RELIANCE INDUSTRIES LIMITED,N/A,N/A,"Relationship Management, Negotiation, SAP, Management",6.0,10.0,Remote
SENIOR MERCHANDISER,VAILANKANNI ENTERPRISES,N/A,N/A,Negotiation,5.0,10.0,Remote
Software Developer,CBTS INDIA,N/A,N/A,N/A,7.0,11.0,Remote
Specialist,WAY2CLASS,N/A,N/A,Communication,8.0,12.0,Remote
Project Manager,NETWORK PEOPLE SERVICES TECHNOLOGIE...,N/A,N/A,"computer, communication",6.0,10.0,Remote
Software Developer,FORD MOTOR COMPANY,N/A,N/A,"SAP, Agile",7.0,11.0,Remote
Project Manager,UPGRAD REKRUT,N/A,N/A,"Relationship Management, Management, Data Analysis, Leadership, Communication",9.0,13.0,Remote
Manager,BAJAJ FINSERV,N/A,N/A,"Negotiation, Computer, Leadership, Communication",8.0,12.0,Remote
Software Developer,BECHTEL CORPORATION,N/A,N/A,Computer,8.0,12.0,Delhi
RUBY ON RAILS IRC233153,HITACHI CAREERS,N/A,N/A,"React, Angular, Ruby, Git, JavaScript, MySQL",6.0,10.0,Remote
Manager,MULTIPLIER,N/A,N/A,management,8.0,12.0,Remote
Manager,WESCHOOL,N/A,N/A,N/A,7.0,11.0,Remote
Product Engineer,SIGMAWAYS INC,N/A,N/A,"DevOps, MySQL, Python, Kubernetes",7.0,11.0,Remote
Software Developer,COGNITIVEBOTICS,N/A,N/A,N/A,9.0,13.0,Remote
Software Developer,SQUARE FRAME PICTURE,N/A,N/A,N/A,8.0,12.0,Remote
Product Manager,TEKSPURTS SYSTEMS PRIVATE LIMITED,N/A,N/A,"SAP, Agile",7.0,11.0,Remote
Testing Engineer,SFO TECHNOLOGIES,N/A,N/A,N/A,6.0,10.0,Remote
Software Developer,TEKSANDS,N/A,N/A,"Management, Leadership, Analytical, Communication",6.0,15.0,Remote
Director,QUILLBOT,N/A,N/A,"Management, Machine Learning",8.0,12.0,Remote
Software Developer,MUMBAI RETAIL ECOMMERCE COMPANY,N/A,N/A,"Management, GitHub, HTML, Javascript, Git, CSS",7.0,11.0,Remote
USER EXPERIENCE DESIGNER,AMTEX SYSTEMS INC.,N/A,N/A,"Communication, Agile",6.0,10.0,Remote
Specialist,AMH SERVICES,N/A,N/A,"Management, Analytical, project management, management",3.0,10.0,Remote
SR. CAD DESIGNER,SUMICOT APPARELS PVT LTD,N/A,N/A,N/A,10.0,14.0,Remote
HEAD AI-ML COE (CENTER OF EXCELLENCE),WIPRO,N/A,N/A,"Computer, management, Machine learning, AI, Cloud",5.0,10.0,Remote
Software Developer,VAHAAMI TECH PRIVATE LIMITED,N/A,N/A,"Linux, Communication",6.0,18.0,Remote
Assistant,DECORPOT,N/A,N/A,"Management, management, Project management",6.0,10.0,Remote
Manager,CHASE- CANDIDATE EXPERIENCE PAGE,N/A,N/A,"Management, Leadership",10.0,14.0,Remote
Software Developer,BUCK GLOBAL LLC,N/A,N/A,"analytical, communication, customer service",6.0,10.0,Remote
Software Developer,MOBILE PROGRAMMING LLC,N/A,N/A,AI,6.0,10.0,Remote
Sales Manager,TALENTISER,N/A,N/A,"DevOps, Agile",8.0,12.0,Remote
Software Developer,PEPSICO,N/A,N/A,"Management, Agile",3.0,13.0,Remote
Software Developer,IDEALCREW,N/A,N/A,"React, SQL, Agile",2.0,10.0,Remote
Assistant,REXUS GROUP,N/A,N/A,"Management, Analytical, Presentation",0.0,10.0,Remote
Software Developer,CELANESE,N/A,N/A,"SQL, Python, JavaScript, SAP, TensorFlow",7.0,11.0,Remote
Project Manager,WORLEY,N/A,N/A,"Project Management, Management",10.0,17.0,Remote
HEAD - DESIGN (WAYFINDING & SIGNAGE),TRUECRUIT INDIA PVT. LTD.,N/A,N/A,Leadership,5.0,10.0,Remote
Technical Engineer,BAYER,N/A,N/A,"Management, SAP, DevOps, Agile",10.0,14.0,Remote
Software Developer,INFORMICA SOLUTIONS,N/A,N/A,N/A,9.0,13.0,Remote
Software Developer,QUICK HEAL,N/A,N/A,"Leadership, Analytical, security domain, Communication",7.0,11.0,Remote
Product Manager,KPMG INDIA,N/A,N/A,"Project Management, SAP, Management, Cloud",6.0,10.0,Remote
Manager,GINNI SYSTEMS,N/A,N/A,"Management, Analytical, CRM",6.0,10.0,Remote
Lead Operator,MICRON,N/A,N/A,N/A,8.0,15.0,Remote
Software Developer,TAGGD,N/A,N/A,N/A,10.0,15.0,Remote
Director,AMPLE SUCCESS HR SOLUTIONS,N/A,N/A,"Leadership, Presentation, Communication",6.0,10.0,Remote
Software Developer,PHOTON,N/A,N/A,"JavaScript, MongoDB, Cloud",8.0,12.0,Remote
Associate,DBS BANK,N/A,N/A,"PowerPoint, Communication, Data Analysis, Problem Solving",10.0,14.0,Remote
ENGINEERING FARM ENGINEER,NVIDIA,N/A,N/A,"Computer, Automation, SQL, Data Analysis, Ruby, Linux, Perl",8.0,12.0,Remote
Software Developer,PRADEEPIT GLOBAL CONSULTING SERVICE...,N/A,N/A,"React, TypeScript",6.0,10.0,Remote
Manager,ARYAA INTERNATIONAL ALLIANCE PVT. L...,N/A,N/A,Management,6.0,10.0,Remote
Software Developer,EGAIN,N/A,N/A,"Management, AWS, Python, Java, Git, Cloud",7.0,11.0,Remote
GCP CERTIFIED DATA ENGINEER IRC178984,HITACHI CAREERS,N/A,N/A,"SQL, Data Science, Agile, Python, Java, Cloud",6.0,10.0,Remote
Software Developer,BTRANZ,N/A,N/A,"Project Management, management, Management, Cloud",8.0,12.0,Remote
EXPERIENCED DATA SCIENCE TRAINER (FEMALE),JAVATPOINT,N/A,N/A,"Machine Learning, SQL, Python, AI",5.0,10.0,Remote
Manager,3M,N/A,N/A,management,8.0,12.0,Remote
SENIOR VALIDATION ENGINEER,MICROSOFT,N/A,N/A,"Automation, Python, automation",7.0,11.0,Remote
Account Manager,HAMMOND POWER SOLUTIONS,N/A,N/A,Analytical,10.0,14.0,Remote
Software Developer,NUMERATOR,N/A,N/A,"Django, SQL, HTML, Agile, Python, Git, Kubernetes, JavaScript, Docker",8.0,12.0,Remote
Product Engineer,3I INFOTECH LTD.,N/A,N/A,"Management, Communication, Agile",7.0,11.0,Remote
Electrical Engineering,UTILITY DEPARTMENT OPERATION ELECTR...,N/A,N/A,communication,8.0,12.0,Remote
Software Developer,UKG (ULTIMATE KRONOS GROUP),N/A,N/A,"Management, Machine Learning, SQL, AI, NLP, DevOps, Python, Java, Kubernetes, Docker",3.0,15.0,Remote
Business Development,JLL,N/A,N/A,"Data Analysis, Customer Service",8.0,12.0,Remote
Software Developer,MOBILE PROGRAMMING LLC,N/A,N/A,"SQL, Python, Communication",7.0,11.0,Remote
Software Developer,BUCK GLOBAL LLC,N/A,N/A,"Project Management, Management",10.0,14.0,Remote
Project Manager,JLL,N/A,N/A,"Project Management, Leadership, Management, Communication",8.0,12.0,Remote
Software Developer,GLOBALLOGIC,N/A,N/A,"GitHub, cloud, Agile, AWS, Python, Java, automation, Kubernetes, JavaScript, Docker",6.0,10.0,Remote
Software Developer,ANTARIKSH GROUP,N/A,N/A,"Project Management, Management, Communication",10.0,14.0,Remote
Lead Operator,RADIXWEB,N/A,N/A,"React, Angular, SQL, Typescript",2.0,12.0,Remote
Software Developer,BIRLASOFT,N/A,N/A,"SQL, Communication",8.0,12.0,Remote
Automation Engineering,SAGCLAY,N/A,N/A,"Analytical, Automation",6.0,10.0,Remote
Operation Engineer,MASHREQ,N/A,N/A,"Management, Leadership, Analytical, Communication",10.0,14.0,Remote
Associate,QUMATA,N/A,N/A,"Machine Learning, Data Science,  Market Analysis, Python, Git",6.0,10.0,Remote
Account Manager,BHATTS LOGISTICS PVT LTD,N/A,N/A,N/A,10.0,14.0,Remote
Software Developer,ZUPEE,N/A,N/A,"SQL, Data analysis, Python",6.0,10.0,Remote
Manager,HEXAGON ASSET LIFECYCLE INTELLIGENC...,N/A,N/A,management,10.0,15.0,Remote
FINANCIAL CONTROLLER-CTC UPTO 25-30 LPA,TALENTISER,N/A,N/A,"Management, Leadership, Data Analysis",6.0,10.0,Remote
REFX CONSULTANT,CGI,N/A,N/A,"Automation, SAP, Communication, Agile",8.0,12.0,Remote
Network Engineer,CISCO SYSTEMS,N/A,N/A,"management, Automation, Agile, Linux, Python, automation, Git",9.0,13.0,Remote
Software Developer,NTT,N/A,N/A,"Management, Project Management, Leadership, Agile, Negotiation",5.0,10.0,Remote
Product Engineer,FINESSE INC,N/A,N/A,"Management, Leadership, Communication",10.0,14.0,Remote
Business Development,CGI,N/A,N/A,"Management, management, Communication, AGILE",4.0,13.0,Remote
Network Engineer,STL - STERLITE TECHNOLOGIES LIMITED,N/A,N/A,"Management, Cloud",8.0,12.0,Remote
Product Manager,GLOBTIER INFOTECH PVT. LTD.,N/A,N/A,"Analytical, SAP",7.0,11.0,Remote
Business Development,GOOGLE,N/A,N/A,N/A,10.0,14.0,Remote
Manager,SWARNARAJ ENGINEERING WORKS,N/A,N/A,"Relationship Management, Management, Analytical, Leadership, Negotiation, Communication",10.0,15.0,Remote
Electrical Engineering,MIRKETA SOFTWARE PVT. LTD.,N/A,N/A,Agile,5.0,10.0,Remote
Software Developer,SONIX,N/A,N/A,"Docker, SQL, Java, Kubernetes",8.0,12.0,Remote
Software Developer,QUALCOMM,N/A,N/A,"TypeScript, Python",2.0,10.0,Remote
Lead Operator,RELIANCE INDUSTRIES,N/A,N/A,"Analytical, management, Communication",2.0,15.0,Remote
Software Developer,ORACLE,N/A,N/A,"Computer, SQL, AWS, Linux, Java",10.0,14.0,Remote
Project Manager,OM FOUNDATION INDIA,N/A,N/A,Leadership,7.0,11.0,Remote
Manager,APARAJITHA CORPORATE SERVICES PRIVA...,N/A,N/A,Communication,10.0,15.0,Remote
Product Engineer,EVOX PHARMA,N/A,N/A,management,10.0,14.0,Remote
Account Manager,JOBSPLAN DOT COM,N/A,N/A,N/A,8.0,13.0,Mumbai
Software Developer,FIRSTSOURCE,N/A,N/A,"Linux, Python, Java, management",7.0,11.0,Remote
Principal Engineer,MICROSOFT,N/A,N/A,"Management, Data Analysis, Data Science, Communication",10.0,14.0,Remote
Software Developer,SIGMAWAYS INC,N/A,N/A,"DevOps, MySQL, Python, Kubernetes",7.0,11.0,Remote
NZ SEASONAL WEAR - CHIEF FINANCIAL OFFICER,ZEEL RETAIL,N/A,N/A,Management,8.0,12.0,Remote
Testing Engineer,INDUCT HIRING FOR INDUCT,N/A,N/A,N/A,6.0,11.0,Remote
Business Development,CITI,N/A,N/A,"Analytical, Problem solving, Communication, Agile",6.0,10.0,Remote
Product Manager,RENAULT GROUP,N/A,N/A,SAP,7.0,11.0,Remote
S/4 MANUFACTURING FUNCTIONAL ENGINEER,MCCAIN FOODS LIMITED,N/A,N/A,"Management, SAP",7.0,11.0,Remote
KOTLIN (DEEPAK),"FUSION PLUS SOLUTIONS, INC.",N/A,N/A,"SQL, AWS, DevOps, Java, Communication, Git, Cloud",5.0,10.0,Remote
Software Developer,TRANSORZE SOLUTIONS,N/A,N/A,"PHP, CSS",6.0,10.0,Remote
Manager,CIRCANA INDIA PRIVATE LIMITED,N/A,N/A,"Management, Java, Cloud",9.0,13.0,Remote
Product Engineer,GD STEEL CRAFT,N/A,N/A,"Management, Leadership, Communication",10.0,14.0,Remote
Project Manager,AORA INDIA PVT LTD,N/A,N/A,"Management, Supply Chain, management, Leadership, Communication, Project management",10.0,14.0,Remote
Operation Engineer,ALUMNI CAREER SITE,N/A,N/A,"Management, Relationship Management, Project Management, Leadership, Communication",8.0,12.0,Remote
Assistant,FIRSTSOURCE,N/A,N/A,"Management, Project Management, Presentation, Problem Solving",10.0,14.0,Remote
Software Developer,DBS BANK,N/A,N/A,analytical,8.0,12.0,Remote
Lead Operator,IDEAPOKE,N/A,N/A,"Machine Learning, SQL, Data Analysis, Python, Java",10.0,14.0,Remote
Software Developer,SIEMENS ENERGY,N/A,N/A,"Management, Project Management, Presentation, Communication",8.0,12.0,Remote
Account Manager,RECEX,N/A,N/A,N/A,7.0,15.0,Remote
Program Manager,LIVE CONNECTIONS,N/A,N/A,"Management, Analytical, Data Analysis, Communication",4.0,12.0,Remote
Software Developer,RUSSELL INVESTMENTS,N/A,N/A,"Leadership, Analytical",8.0,12.0,Remote
Software Developer,UNIVERSITY LIVING,N/A,N/A,"React, MongoDB, Python, JavaScript, CSS",7.0,11.0,Remote
Software Developer,ORBION INFOTECH,N/A,N/A,"aws, devops, kubernetes, java",7.0,11.0,Remote
Product Engineer,SYNERGY RESOURCE SOLUTIONS,N/A,N/A,"MS Office, Computer, Communication, Statistics",6.0,10.0,Remote
Staff Engineer,SYNAPTICS INCORPORATED,N/A,N/A,N/A,8.0,12.0,Remote
Software Developer,MEMPAGE TECHNOLOGIES  PRIVATE LIMIT...,N/A,N/A,"AI, IoT, Java",6.0,10.0,Remote
HTMS /TOOL EXPERT,THEME ENGINEERING SERVICES PRIVATE ...,N/A,N/A,N/A,10.0,15.0,Remote
Software Developer,GENPACT,N/A,N/A,N/A,10.0,14.0,Remote
Software Developer,KNOWBE4,N/A,N/A,"React, PostgreSQL, HTML, Ruby, AWS, Git, JavaScript, Docker, CSS, MySQL",10.0,14.0,Remote
Operation Engineer,AIRBNB,N/A,N/A,"Management, Problem Solving, Data Analysis, Project Management, Customer Service",8.0,12.0,Remote
Manager,ILLUSION DENTAL LABORATORY,N/A,N/A,"leadership, management, Communication",10.0,14.0,Remote
Software Developer,MINDTEL GLOBAL,N/A,N/A,"React, Angular, Java",7.0,12.0,Remote
Product Engineer,R1 RCM,N/A,N/A,"Presentation, Data Analysis, Agile",6.0,10.0,Remote
Software Developer,LANDMARK GROUP,N/A,N/A,"SQL, Java, MySQL",8.0,12.0,Remote
SENIOR ESTIMATOR,CONFIANCE INFRATECH MANAGEMENT PVT ...,N/A,N/A,analytical,8.0,12.0,Remote
Operation Engineer,KAAM.COM,N/A,N/A,"Management, Leadership, Communication",10.0,14.0,Remote
Human Resource,ACELUCID TECHNOLOGIES PRIVATE LIMIT...,N/A,N/A,"Management, Leadership",5.0,10.0,Remote
Manager,STRATEGIC RESEARCH INSIGHTS,N/A,N/A,"Power BI, SQL, Python",6.0,10.0,Remote
Lead Operator,QUALCOMM,N/A,N/A,communication,6.0,10.0,Remote
Software Developer,QUALCOMM,N/A,N/A,"IOT, Python",6.0,15.0,Remote
Manager,4SUN POWERGEN INDIA PVT LTD,N/A,N/A,"management, Communication",10.0,14.0,Remote
Software Developer,GCUBE INFO,N/A,N/A,"JavaScript, Git",6.0,10.0,Remote
Software Developer,UKG,N/A,N/A,"DevOps, Java, Agile, Cloud",8.0,12.0,Remote
Software Developer,TELUS INTERNATIONAL,N/A,N/A,"JavaScript, Agile, GIT",6.0,10.0,Remote
Lead Operator,FSF GLOBAL IT SOLUTIONS PVT LTD,N/A,N/A,"DevOps, Python, Java",7.0,11.0,Remote
Software Developer,PANACEA BIOTEC,N/A,N/A,"management, Project management",10.0,14.0,Remote
Software Developer,NOVO NORDISK,N/A,N/A,"AWS, Management, Agile",10.0,14.0,Remote
Software Developer,GLOBALLOGIC,N/A,N/A,"DevOps, Automation, Cloud",7.0,11.0,Remote
Staff Engineer,QUALCOMM,N/A,N/A,communication,2.0,12.0,Remote
COGNIZANT HIRING FOR OPENTEXT VIM,COGNIZANT,N/A,N/A,SAP,3.0,12.0,Remote
Software Developer,CISCO,N/A,N/A,"Management, GIT, AWS, Python, Kubernetes, Cloud",6.0,10.0,Remote
MDM EXPERT  MATERIAL,PEOPLE PRIME WORLDWIDE,N/A,N/A,"Management, Power BI, SAP",10.0,14.0,Remote
Manager,BML MUNJAL UNIVERSITY,N/A,N/A,"Project Management, Negotiation, Management, Communication",9.0,13.0,Remote
Software Developer,AVIID INFOMATICS,N/A,N/A,"Analytical, Communication",6.0,10.0,Remote
Manager,CMR GREEN TECHNOLOGIES LIMITED,N/A,N/A,"Computer, AI",10.0,14.0,Remote
Software Developer,OUTSOURCED,N/A,N/A,"AWS, PostgreSQL, Python",8.0,12.0,Remote
FULL STACK ENGINEER,AIDENAI,N/A,N/A,"Angular, SQL, OOPS, HTML, AJAX, Agile, AWS, DevOps, Python, Java, Git, JavaScript, CSS, MySQL",3.0,12.0,Remote
Product Engineer,AVIZVA,N/A,N/A,"Analytical, SQL, communication, Agile",6.0,10.0,Remote
Software Developer,ADANI AIRPORT HOLDINGS LTD,N/A,N/A,"Management, Project Management, Cloud",6.0,10.0,Remote
Software Developer,IDFC FIRST BANK,N/A,N/A,"Management, Project Management, Analytical, Communication",8.0,12.0,Remote
Software Developer,SOFTPATH TECHNOLOGIES LLC,N/A,N/A,"AWS, SQL, Management, Cloud",10.0,14.0,Remote
Software Developer,MAVEN WORKFORCE INC.,N/A,N/A,Java,6.0,10.0,Remote
Software Developer,GENNEXT INDIA PRIVATE LIMITED,N/A,N/A,python,6.0,11.0,All Metro City
SENIOR DATA ANALYST - GBL,WSP,N/A,N/A,"Power Bi, Python",6.0,10.0,Remote
Software Developer,ORACLE,N/A,N/A,SQL,6.0,10.0,Remote
